supfam_the2019paper	supfam_ours	fam_ours	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	V151	V152	V153	V154	V155	V156	V157	V158	V159	V160	V161	V162	V163	V164	V165	V166	V167	V168	V169	V170	V171	V172	V173	V174	V175	V176	V177	V178	V179	V180	V181	V182	V183	V184	V185	V186	V187	V188	V189	V190	V191	V192	V193	V194
Adeloidea	Adeloidea	Adelidae	-0.935102631	1.382747695	-0.147595671	-0.890278963	0.043486752	-0.180581459	0.424627104	-0.012803366	0.237638437	0.071683898	0.001974108	0.014384334	0.499371017	-1.934227256	-0.029641186	-0.820595655	-0.011742269	0.186795317	0.000452095	0.002928669	-0.000892115	-0.000224043	0.089886463	-0.039223613	0.000442116	-0.06505472	-9.07632E-15	-0.000204585	0.002726585	-0.815629906	-0.002967769	8.31172E-05	-0.000721262	-1.25703E-05	-3.16728E-06	9.20995E-05	0.025994554	-4.737E-06	-2.18314E-17	-0.000138115	2.91529E-05	5.70476E-05	0.000339175	-3.04353E-07	-0.003558031	7.2255E-05	-9.84261E-05	0.000294477	3.57162E-05	-1.329704	-1.27144E-05	-0.000348126	-4.60288E-14	0.001508584	4.05263E-09	7.45643E-06	-4.51211E-05	-2.29113E-05	-0.00038308	-6.51146E-06	2.84378E-05	4.60054E-08	-0.000259558	2.12815E-17	6.49283E-07	7.42109E-05	1.60878E-06	9.96556E-05	-6.63383E-05	3.63248E-16	-6.67986E-06	-2.11111E-06	5.94096E-06	-2.11067E-15	2.90531E-06	4.40488E-05	4.21505E-06	-7.68316E-16	-6.58243E-06	1.21357E-05	1.43021E-05	3.94065E-07	1.9181E-16	4.60637E-06	-5.93218E-06	5.7169E-16	-3.24289E-06	-2.56553E-06	1.23499E-15	9.95393E-07	3.13876E-08	-1.56501E-05	1.92222E-06	-1.13223E-07	-1.3256E-16	3.2205E-05	-1.6533E-16	-1.02367E-05	1.41728E-06	1.93084E-08	-2.76409E-16	-2.61633E-16	-1.76427E-16	-3.10412E-17	-5.40652E-06	-1.80096E-06	-1.94587E-06	-5.89126E-06	4.75766E-17	1.7915E-15	-1.55693E-05	-1.35759E-07	5.26135E-07	-1.74572E-06	-1.00706E-06	-1.77344E-06	6.07289E-17	-6.24358E-18	-4.46763E-07	-3.01635E-07	-1.13652E-16	-6.44381E-17	-2.3389E-06	-6.45104E-06	-9.36753E-08	1.57711E-16	-3.67371E-17	2.5542E-06	-1.1609E-06	4.69655E-07	-1.29949E-06	-1.45981E-07	-1.18631E-16	-6.25912E-08	2.61443E-17	3.38499E-08	-9.24005E-17	-9.02609E-17	2.18035E-17	-6.01227E-05	8.06935E-08	-1.94692E-07	8.9297E-08	8.04784E-06	-1.24711E-16	-3.40298E-07	-3.86428E-17	-2.68164E-07	-3.3567E-07	-3.2883E-17	2.76343E-17	-2.47834E-16	-6.09164E-17	-8.11049E-17	3.21598E-08	5.85275E-17	-5.63322E-17	5.00489E-17	-7.12358E-17	1.17445E-08	-1.2964E-08	-8.30349E-18	-2.6575E-07	-2.52692E-17	-1.75598E-18	1.21837E-17	1.9633E-08	9.83704E-18	-5.17275E-17	1.18104E-08	-8.6456E-18	-6.71618E-17	1.09698E-17	6.68408E-17	-3.72917E-08	3.34139E-09	7.82081E-17	2.00218E-16	-1.23442E-17	1.56783E-09	-2.08894E-16	-2.96152E-16	4.79657E-18	1.58677E-09	-3.63266E-17	4.28638E-17	-4.37813E-17	3.64934E-16	-4.72359E-18	4.60494E-17	-1.85767E-16	7.2678E-17	9.45026E-17	-2.70512E-16
	Adeloidea	Heliozelidae	-0.935102631	1.382747695	-0.147595671	-0.890278963	0.043486752	-0.180581459	0.424627104	-0.012803366	0.237638437	0.071683898	0.001974108	0.014384334	0.499371017	-1.934227256	-0.029641186	-0.820595655	-0.011742269	0.186795317	0.000452095	0.002928669	-0.000892115	-0.000224043	0.089886463	-0.039223613	0.000442116	-0.06505472	-9.94737E-15	-0.000204585	0.002726585	-0.815629906	-0.002967769	8.31172E-05	-0.000721262	-1.25703E-05	-3.16728E-06	9.20995E-05	0.025994554	-4.737E-06	9.34943E-16	-0.000138115	2.91529E-05	5.70476E-05	0.000339175	-3.04353E-07	-0.003558031	7.2255E-05	-9.84261E-05	0.000294477	3.57162E-05	0	-1.27144E-05	-0.000348126	6.72654E-16	0.001508584	4.05264E-09	7.45643E-06	-4.51211E-05	-2.29113E-05	-0.00038308	-6.51146E-06	2.84378E-05	4.60054E-08	-0.000259558	4.68277E-18	6.49283E-07	7.42109E-05	1.60878E-06	9.96556E-05	-6.63383E-05	-2.82616E-16	-6.67986E-06	-2.11111E-06	5.94096E-06	1.00847E-16	2.90531E-06	4.40488E-05	4.21505E-06	1.04115E-16	-6.58243E-06	1.21357E-05	1.43021E-05	3.94065E-07	4.45008E-17	4.60637E-06	-5.93218E-06	-7.05934E-18	-3.24289E-06	-2.56553E-06	4.95224E-17	9.95393E-07	3.13876E-08	-1.56501E-05	1.92222E-06	-1.13223E-07	1.01238E-16	3.2205E-05	-3.99253E-17	-1.02367E-05	1.41728E-06	1.93084E-08	-2.80055E-17	-4.77529E-17	-1.70213E-17	-1.03293E-17	-5.40652E-06	-1.80096E-06	-1.94587E-06	-5.89126E-06	2.29572E-16	4.47802E-16	-1.55693E-05	-1.35759E-07	5.26135E-07	-1.74572E-06	-1.00706E-06	-1.77344E-06	3.92316E-17	2.90269E-17	-4.46763E-07	-3.01635E-07	-1.10014E-16	-3.09026E-17	-2.3389E-06	-6.45104E-06	-9.36753E-08	2.18405E-17	-1.89543E-18	2.5542E-06	-1.1609E-06	4.69655E-07	-1.29949E-06	-1.45981E-07	-5.57782E-17	-6.25912E-08	2.17803E-18	3.38499E-08	-7.12129E-17	-3.32027E-17	2.56697E-17	-6.01227E-05	8.06935E-08	-1.94692E-07	8.9297E-08	8.04784E-06	-1.05859E-16	-3.40298E-07	-1.59192E-17	-2.68164E-07	-3.3567E-07	2.47713E-17	6.63765E-18	-2.57636E-16	-2.6785E-17	-6.34461E-17	3.21598E-08	3.03495E-17	-5.15119E-17	1.95514E-17	-3.73638E-17	1.17445E-08	-1.2964E-08	-6.70386E-18	-2.6575E-07	-1.46648E-17	1.78409E-17	3.67231E-17	1.9633E-08	-4.52442E-18	-8.44834E-17	1.18104E-08	-8.61646E-19	-7.58838E-17	3.19239E-17	2.20853E-16	-3.72917E-08	3.34139E-09	5.69911E-17	1.88624E-16	-5.10151E-18	1.56783E-09	-1.47853E-16	-2.58507E-16	2.84463E-18	1.58677E-09	-2.22237E-17	5.20823E-17	-3.19291E-17	3.97587E-16	-1.51958E-19	6.02808E-17	-2.08393E-16	8.77815E-17	9.5344E-17	-2.69271E-16
	Adeloidea	Incurvariidae	-0.935102631	1.382747695	-0.147595671	-0.890278963	0.043486752	-0.180581459	0.424627104	-0.012803366	0.237638437	0.071683898	0.001974108	0.014384334	0.499371017	-1.934227256	-0.029641186	-0.820595655	-0.011742269	0.186795317	0.000452095	0.002928669	-0.000892115	-0.000224043	0.089886463	-0.039223613	0.000442116	-0.06505472	-9.94737E-15	-0.000204585	0.002726585	-0.815629906	-0.002967769	8.31172E-05	-0.000721262	-1.25703E-05	-3.16728E-06	9.20995E-05	0.025994554	-4.737E-06	9.34943E-16	-0.000138115	2.91529E-05	5.70476E-05	0.000339175	-3.04353E-07	-0.003558031	7.2255E-05	-9.84261E-05	0.000294477	3.57162E-05	0	-1.27144E-05	-0.000348126	6.72654E-16	0.001508584	4.05264E-09	7.45643E-06	-4.51211E-05	-2.29113E-05	-0.00038308	-6.51146E-06	2.84378E-05	4.60054E-08	-0.000259558	4.68277E-18	6.49283E-07	7.42109E-05	1.60878E-06	9.96556E-05	-6.63383E-05	-2.82616E-16	-6.67986E-06	-2.11111E-06	5.94096E-06	1.00847E-16	2.90531E-06	4.40488E-05	4.21505E-06	1.04115E-16	-6.58243E-06	1.21357E-05	1.43021E-05	3.94065E-07	4.45008E-17	4.60637E-06	-5.93218E-06	-7.05934E-18	-3.24289E-06	-2.56553E-06	4.95224E-17	9.95393E-07	3.13876E-08	-1.56501E-05	1.92222E-06	-1.13223E-07	1.01238E-16	3.2205E-05	-3.99253E-17	-1.02367E-05	1.41728E-06	1.93084E-08	-2.80055E-17	-4.77529E-17	-1.70213E-17	-1.03293E-17	-5.40652E-06	-1.80096E-06	-1.94587E-06	-5.89126E-06	2.29572E-16	4.47802E-16	-1.55693E-05	-1.35759E-07	5.26135E-07	-1.74572E-06	-1.00706E-06	-1.77344E-06	3.92316E-17	2.90269E-17	-4.46763E-07	-3.01635E-07	-1.10014E-16	-3.09026E-17	-2.3389E-06	-6.45104E-06	-9.36753E-08	2.18405E-17	-1.89543E-18	2.5542E-06	-1.1609E-06	4.69655E-07	-1.29949E-06	-1.45981E-07	-5.57782E-17	-6.25912E-08	2.17803E-18	3.38499E-08	-7.12129E-17	-3.32027E-17	2.56697E-17	-6.01227E-05	8.06935E-08	-1.94692E-07	8.9297E-08	8.04784E-06	-1.05859E-16	-3.40298E-07	-1.59192E-17	-2.68164E-07	-3.3567E-07	2.47713E-17	6.63765E-18	-2.57636E-16	-2.6785E-17	-6.34461E-17	3.21598E-08	3.03495E-17	-5.15119E-17	1.95514E-17	-3.73638E-17	1.17445E-08	-1.2964E-08	-6.70386E-18	-2.6575E-07	-1.46648E-17	1.78409E-17	3.67231E-17	1.9633E-08	-4.52442E-18	-8.44834E-17	1.18104E-08	-8.61646E-19	-7.58838E-17	3.19239E-17	2.20853E-16	-3.72917E-08	3.34139E-09	5.69911E-17	1.88624E-16	-5.10151E-18	1.56783E-09	-1.47853E-16	-2.58507E-16	2.84463E-18	1.58677E-09	-2.22237E-17	5.20823E-17	-3.19291E-17	3.97587E-16	-1.51958E-19	6.02808E-17	-2.08393E-16	8.77815E-17	9.5344E-17	-2.69271E-16
Adeloidea	Adeloidea	Prodoxidae	-0.935102631	1.382747695	-0.147595671	-0.890278963	0.043486752	-0.180581459	0.424627104	-0.012803366	0.237638437	0.071683898	0.001974108	0.014384334	0.499371017	-1.934227256	-0.029641186	-0.820595655	-0.011742269	0.186795317	0.000452095	0.002928669	-0.000892115	-0.000224043	0.089886463	-0.039223613	0.000442116	-0.06505472	-1.08184E-14	-0.000204585	0.002726585	-0.815629906	-0.002967769	8.31172E-05	-0.000721262	-1.25703E-05	-3.16728E-06	9.20995E-05	0.025994554	-4.737E-06	1.89172E-15	-0.000138115	2.91529E-05	5.70476E-05	0.000339175	-3.04353E-07	-0.003558031	7.2255E-05	-9.84261E-05	0.000294477	3.57162E-05	1.329704	-1.27144E-05	-0.000348126	4.73742E-14	0.001508584	4.05264E-09	7.45643E-06	-4.51211E-05	-2.29113E-05	-0.00038308	-6.51146E-06	2.84378E-05	4.60054E-08	-0.000259558	-1.19159E-17	6.49283E-07	7.42109E-05	1.60878E-06	9.96556E-05	-6.63383E-05	-9.28481E-16	-6.67986E-06	-2.11111E-06	5.94096E-06	2.31236E-15	2.90531E-06	4.40488E-05	4.21505E-06	9.76545E-16	-6.58243E-06	1.21357E-05	1.43021E-05	3.94065E-07	-1.02809E-16	4.60637E-06	-5.93218E-06	-5.85809E-16	-3.24289E-06	-2.56553E-06	-1.13594E-15	9.95393E-07	3.13876E-08	-1.56501E-05	1.92222E-06	-1.13223E-07	3.35036E-16	3.2205E-05	8.54798E-17	-1.02367E-05	1.41728E-06	1.93084E-08	2.20398E-16	1.66127E-16	1.42385E-16	1.03826E-17	-5.40652E-06	-1.80096E-06	-1.94587E-06	-5.89126E-06	4.11568E-16	-8.95901E-16	-1.55693E-05	-1.35759E-07	5.26135E-07	-1.74572E-06	-1.00706E-06	-1.77344E-06	1.77343E-17	6.42975E-17	-4.46763E-07	-3.01635E-07	-1.06377E-16	2.63297E-18	-2.3389E-06	-6.45104E-06	-9.36753E-08	-1.1403E-16	3.29462E-17	2.5542E-06	-1.1609E-06	4.69655E-07	-1.29949E-06	-1.45981E-07	7.075E-18	-6.25912E-08	-2.17882E-17	3.38499E-08	-5.00253E-17	2.38554E-17	2.95359E-17	-6.01227E-05	8.06935E-08	-1.94692E-07	8.9297E-08	8.04784E-06	-8.70074E-17	-3.40298E-07	6.80439E-18	-2.68164E-07	-3.3567E-07	8.24255E-17	-1.4359E-17	-2.67438E-16	7.34633E-18	-4.57873E-17	3.21598E-08	2.17143E-18	-4.66915E-17	-1.0946E-17	-3.4918E-18	1.17445E-08	-1.2964E-08	-5.10424E-18	-2.6575E-07	-4.06044E-18	3.74377E-17	6.12625E-17	1.9633E-08	-1.88859E-17	-1.17239E-16	1.18104E-08	6.92231E-18	-8.46057E-17	5.2878E-17	3.74866E-16	-3.72917E-08	3.34139E-09	3.5774E-17	1.77029E-16	2.14114E-18	1.56783E-09	-8.68126E-17	-2.20863E-16	8.92691E-19	1.58677E-09	-8.12087E-18	6.13009E-17	-2.00768E-17	4.3024E-16	4.41967E-18	7.45122E-17	-2.3102E-16	1.02885E-16	9.61855E-17	-2.68029E-16
Bombycoidea	Bombycoidea	Bombycidae	0.527886592	-0.26836265	0.470668711	-0.074509202	0.001608244	0.002915556	0.057689196	-0.262229405	-0.025898957	0.002635006	-1.46362E-05	-0.025685418	-0.000117917	0.000273559	0.0106584	0.000100699	-5.24386E-09	-6.18095E-07	-0.037553618	1.00452E-06	-0.114728923	5.18387E-07	-0.000729245	-0.00032124	4.27336E-08	0.000228658	-1.12828E-15	-9.78846E-10	0.000722133	-3.15188E-05	0.006044966	-0.063001798	5.98167E-07	-0.002085107	-7.41809E-05	4.87026E-08	4.51146E-05	0.014109857	-4.75536E-15	-0.004172504	0.395046424	-0.007267315	-0.00331133	-0.000238303	-0.000377966	0.011771434	0.262469863	0.112326734	-0.118860808	-2.24365E-15	-0.000698778	-1.44874E-05	4.53662E-15	2.31845E-05	0.476519652	0.000274831	-0.000788897	-0.003243314	-0.004494229	0.059404972	-0.000212243	-0.016663176	1.38614E-05	2.08389E-17	8.25166E-06	0.001480687	8.95887E-05	-3.17256E-05	-8.49988E-07	-8.22218E-16	-0.021238381	0.001798681	-0.011109711	2.93809E-16	-0.000787371	1.2274E-05	2.6606E-05	3.20914E-16	-1.18932E-06	4.21551E-06	-2.3729E-06	-5.25871E-07	-2.21605E-16	-4.921E-06	4.29487E-05	1.19993E-16	0.001347743	0.003236265	9.33945E-16	-0.003454345	-0.001024122	0.017876789	-0.220690733	-0.001263927	2.58153E-15	-0.000181076	2.47536E-15	0.001213181	-0.92414202	0.003890179	4.81303E-15	1.3992E-15	-2.16888E-15	-7.64686E-17	-0.000572638	-0.003520602	-7.98792E-05	-0.000427558	1.95991E-16	-4.88582E-15	-0.000564613	-0.000422962	0.222240161	-0.012090776	-2.8305E-05	-2.94337E-05	-4.03667E-16	-1.02445E-16	-0.008616093	-0.000309269	4.36043E-18	-1.7166E-17	-3.53987E-05	-9.60671E-05	-0.001347573	-1.27678E-16	4.34883E-17	3.718E-05	-8.93312E-05	0.000419541	-9.61203E-05	-0.000127064	1.09275E-16	-0.000842112	-2.43885E-16	2.70028E-05	-2.60363E-17	1.32008E-16	-7.47514E-17	-7.48478E-08	0.000749608	-2.41431E-06	0.000115915	1.74353E-05	-2.19009E-16	-4.24153E-06	-4.30352E-16	-3.28439E-06	-4.1852E-06	1.11309E-16	5.25958E-17	-2.66565E-16	-8.53109E-18	-1.16408E-16	2.29572E-05	1.03354E-16	-2.50744E-17	6.35831E-18	6.27065E-17	7.24417E-05	-0.000101178	5.82705E-17	-3.05732E-06	2.02045E-17	-2.08428E-18	9.37416E-17	1.21246E-05	2.13495E-17	-2.07889E-17	7.3472E-05	-3.20244E-17	-1.72744E-16	3.20031E-17	2.37272E-16	-4.17995E-07	1.98676E-06	2.40851E-18	2.01026E-16	-9.25478E-18	1.4754E-05	-1.37877E-16	-2.36724E-16	3.73421E-17	1.06098E-05	-1.41084E-17	1.04928E-16	-4.50908E-17	3.94782E-16	-3.54879E-18	6.69535E-17	-1.99025E-16	7.23932E-17	8.92098E-17	-2.73612E-16
Bombycoidea	Bombycoidea	Bombycidae	0.538139165	-0.288938676	0.553428818	-0.094627969	0.002127925	0.004048243	0.088813793	-0.440848078	-0.044610387	0.004815937	-3.61478E-05	-0.073069151	-0.001010679	0.003451173	-0.055481221	-0.000170792	-4.71318E-09	4.0075E-07	0.013785985	-3.25864E-07	0.030846748	-1.31912E-07	-1.7377E-05	-1.23731E-05	5.9642E-10	2.937E-05	-1.27601E-15	-2.35115E-10	0.000218309	-9.77955E-06	0.001925591	-0.021902592	2.29622E-07	-0.00088458	-3.21909E-05	1.84451E-08	2.18886E-05	0.006944305	-3.55926E-15	-0.002591867	0.258216757	-0.00561476	-0.002753128	-0.000261774	-0.000597759	-0.02395843	-0.034871922	-0.012357566	-0.008206432	-1.57198E-15	-0.000106099	-2.19394E-06	-2.14951E-15	3.44212E-06	0.068786365	3.74396E-05	-5.37672E-05	0.000516888	0.000973622	-0.019632457	0.000139742	0.011852778	-1.00399E-05	-1.23342E-15	-5.74279E-05	-0.013745974	-0.000873216	0.000328921	1.24282E-05	7.46186E-14	0.712685577	-0.078007057	0.487286274	2.55728E-15	0.14114916	0.014925983	0.047711659	2.77994E-14	0.00142123	-0.000661689	7.58951E-05	1.41199E-05	1.06322E-15	3.96308E-05	-0.000292543	-3.64691E-17	-0.004457243	-0.008289281	-1.51994E-15	0.007319673	0.011549654	-0.019575593	0.248812553	0.00161052	-1.25168E-18	-0.000268274	6.49152E-16	9.35738E-05	-0.009553876	1.8325E-05	-1.85165E-17	-5.23087E-16	1.1959E-16	1.33042E-17	-3.61487E-05	-0.000242605	-7.82127E-06	-5.51502E-05	5.2454E-16	2.6857E-15	-8.92678E-05	-6.5979E-05	0.004068299	-0.004878215	-9.90922E-06	-1.10527E-05	2.57405E-16	6.56063E-16	-0.027654069	-7.0092E-05	2.43817E-16	-2.67396E-16	-1.2508E-05	-3.61033E-05	-0.004163384	-1.00009E-16	-1.02841E-15	1.43572E-05	-3.48008E-05	0.00016692	-3.85705E-05	-5.1895E-05	2.03783E-14	-0.002547194	-0.488954	1.14292E-05	5.74232E-16	-3.96882E-16	-3.58703E-16	-4.05596E-08	0.002198589	-1.10465E-06	5.34472E-05	8.10245E-06	-1.48875E-16	-1.97558E-06	-2.05848E-16	-1.5315E-06	-1.95471E-06	1.69738E-16	-2.04939E-17	-1.87153E-16	5.42189E-16	-9.91028E-17	1.11185E-05	-5.75317E-17	4.07941E-17	8.29417E-17	-1.18216E-16	0.000206445	-0.000288261	1.95627E-16	-1.50897E-06	-1.11308E-16	-2.2384E-17	-9.39154E-17	6.01354E-06	1.23591E-17	-3.43796E-17	0.000208023	3.20939E-17	-1.32272E-16	-4.63424E-17	3.12566E-16	-2.10392E-07	1.00038E-06	1.22398E-16	1.68009E-16	3.48857E-17	4.13762E-05	-1.93293E-16	-2.98574E-16	-9.44455E-18	2.9557E-05	-6.3681E-17	1.92469E-18	4.33833E-17	3.80929E-16	5.48504E-17	8.12184E-17	-1.91021E-16	9.3179E-17	1.27302E-16	-2.72688E-16
Bombycoidea	Bombycoidea	Bombycidae	0.538139165	-0.288938676	0.553428818	-0.094627969	0.002127925	0.004048243	0.088813793	-0.440848078	-0.044610387	0.004815937	-3.61478E-05	-0.073069151	-0.001010679	0.003451173	-0.055481221	-0.000170792	-4.71318E-09	4.0075E-07	0.013785985	-3.25864E-07	0.030846748	-1.31912E-07	-1.7377E-05	-1.23731E-05	5.96421E-10	2.937E-05	-1.11084E-15	-2.35115E-10	0.000218309	-9.77955E-06	0.001925591	-0.021902592	2.29622E-07	-0.00088458	-3.21909E-05	1.84451E-08	2.18886E-05	0.006944305	-3.53884E-15	-0.002591867	0.258216757	-0.00561476	-0.002753128	-0.000261774	-0.000597759	-0.02395843	-0.034871922	-0.012357566	-0.008206432	-1.32309E-15	-0.000106099	-2.19394E-06	-2.3126E-15	3.44212E-06	0.068786365	3.74396E-05	-5.37672E-05	0.000516888	0.000973622	-0.019632457	0.000139742	0.011852778	-1.00399E-05	-1.10039E-15	-5.74279E-05	-0.013745974	-0.000873216	0.000328921	1.24282E-05	7.49749E-14	0.712685577	-0.078007057	0.487286274	2.84868E-15	0.14114916	0.014925983	0.047711659	2.77889E-14	0.00142123	-0.000661689	7.58951E-05	1.41199E-05	7.95802E-16	3.96308E-05	-0.000292543	-1.70478E-16	-0.004457243	-0.008289281	-1.71768E-15	0.007319673	0.011549654	-0.019575593	0.248812553	0.00161052	1.01177E-17	-0.000268274	2.85733E-16	9.35738E-05	-0.009553876	1.8325E-05	1.8975E-16	-6.10605E-16	-2E-16	2.04025E-16	-3.61487E-05	-0.000242605	-7.82127E-06	-5.51502E-05	4.49392E-16	2.86734E-15	-8.92678E-05	-6.5979E-05	0.004068299	-0.004878215	-9.90922E-06	-1.10527E-05	-1.70639E-16	1.55436E-16	-0.027654069	-7.0092E-05	-6.19219E-16	2.86924E-16	-1.2508E-05	-3.61033E-05	-0.004163384	6.68793E-17	1.01526E-15	1.43572E-05	-3.48008E-05	0.00016692	-3.85705E-05	-5.1895E-05	-1.93921E-14	-0.002547194	0.488954	1.14292E-05	-6.98162E-16	2.5135E-16	4.64038E-16	-4.05596E-08	0.002198589	-1.10465E-06	5.34472E-05	8.10245E-06	-2.86261E-18	-1.97558E-06	1.95316E-16	-1.5315E-06	-1.95471E-06	-1.12614E-16	6.5796E-17	-4.12454E-16	-7.09982E-16	-3.02121E-17	1.11185E-05	1.50095E-16	-1.59522E-16	2.05568E-17	2.01391E-16	0.000206445	-0.000288261	-1.35312E-16	-1.50897E-06	9.32278E-17	3.90461E-17	1.50023E-16	6.01354E-06	1.90196E-17	-5.68932E-17	0.000208023	-1.60947E-17	-7.54837E-17	7.76087E-17	1.3806E-16	-2.10392E-07	1.00038E-06	-3.91789E-17	2.1716E-16	-7.14815E-17	4.13762E-05	-1.29824E-16	-2.64768E-16	2.39449E-17	2.9557E-05	1.5628E-17	7.90801E-17	-8.70978E-17	3.78904E-16	-5.28989E-17	7.19382E-17	-1.88834E-16	7.46711E-17	6.16949E-17	-2.73633E-16
Bombycoidea	Bombycoidea	Brahmaeidae	0.528749832	-0.269900068	0.47584049	-0.075596874	0.001634351	0.002967889	0.058902266	-0.268299085	-0.026511872	0.002700438	-1.50624E-05	-0.026469103	-0.000122101	0.000283446	0.011086132	0.000105155	-5.50106E-09	-6.49024E-07	-0.039566514	1.0591E-06	-0.121086358	5.4726E-07	-0.000776156	-0.000342123	4.55498E-08	0.000244662	1.11384E-16	-1.05659E-09	0.000784473	-3.42743E-05	0.006580198	-0.068853575	6.5863E-07	-0.002306848	-8.22065E-05	5.42706E-08	5.04365E-05	0.015790055	-5.69963E-15	-0.004745916	0.450589352	-0.008349688	-0.003813889	-0.000276303	-0.000440412	0.013885818	0.315254721	0.135080509	-0.145611172	-1.85314E-15	-0.000901835	-1.87464E-05	1.11283E-14	3.02688E-05	0.626737447	0.000365291	-0.001103193	-0.004988146	-0.007038304	0.096085928	-0.000370068	-0.029357037	2.44825E-05	-3.79705E-18	2.37718E-05	0.004635176	0.000284499	-0.000102606	-3.04867E-06	-1.04121E-14	-0.098369987	0.009007612	-0.055826151	1.02991E-16	-0.005812617	0.000796501	0.002708684	2.0544E-15	9.8712E-05	-6.39954E-05	1.13187E-05	2.21371E-06	-1.25103E-16	8.43851E-06	-6.4319E-05	4.22325E-16	-0.001056698	-0.001941051	-1.24386E-17	0.001660109	0.000362592	-0.001637706	0.017059109	7.113E-05	-5.97074E-16	9.19749E-07	2.54083E-16	3.89932E-05	-0.045157069	0.000203456	1.67959E-16	1.20466E-15	1.05111E-15	1.45971E-16	-3.6351E-05	-0.000211554	-2.45866E-06	1.90748E-05	-1.78888E-15	5.5508E-15	0.000321511	0.000291474	-0.810608246	-0.034709819	-4.38029E-05	-2.82593E-05	5.07226E-16	1.75331E-16	-0.007224144	-0.000253111	1.76825E-16	-1.2788E-16	-2.75011E-05	-7.33707E-05	-0.001021514	2.48317E-16	-7.44812E-17	2.79966E-05	-6.71568E-05	0.000314118	-7.18556E-05	-9.47237E-05	5.75643E-17	-0.00062577	5.22542E-16	2.00356E-05	-1.69767E-17	-2.45631E-16	-1.0494E-16	-5.57239E-08	0.000558116	-1.79911E-06	8.64271E-05	1.30117E-05	3.78833E-18	-3.1664E-06	8.31525E-18	-2.45229E-06	-3.12566E-06	4.61845E-17	4.58201E-17	-2.17304E-16	-7.85827E-17	1.47795E-17	1.72791E-05	-3.43008E-17	-5.76255E-17	4.53014E-17	-6.37366E-17	5.47566E-05	-7.64914E-05	1.14139E-16	-2.31414E-06	1.2177E-17	3.04729E-17	-1.91435E-18	9.19016E-06	3.83382E-17	-2.27535E-16	5.57634E-05	4.85806E-17	-5.52978E-17	6.11169E-17	7.43595E-16	-3.18431E-07	1.51372E-06	1.17937E-16	1.68207E-16	-3.49577E-17	1.12682E-05	-1.87997E-16	-2.1838E-16	1.24056E-17	8.1388E-06	-3.56822E-17	-3.29681E-17	-3.21973E-18	3.07448E-16	-1.01762E-17	6.88546E-17	-1.97511E-16	8.3649E-17	1.18221E-16	-2.73073E-16
